SMILES,Input_SMILES,Tanimoto,NLL
Cn1c(=O)n(CC#N)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4642857142857143,4.978076934814453
Cn1c(=O)c2[nH]cnc2n(Cc2ccccc2)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,5.011843681335449
Cn1c(=O)c2[nH]c(CC3CCCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.48333333333333334,5.023582458496094
Cn1c(=O)c2[nH]c(C3CC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4,5.088295936584473
CCOC(=O)Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.627906976744186,5.160405158996582
Cn1c(=O)c2[nH]c(N)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5,5.190392971038818
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5555555555555556,5.228111267089844
Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5652173913043478,5.317100524902344
Cn1c(=O)c2[nH]c(CCC#N)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.39622641509433965,5.3456621170043945
CCn1c(=O)c2[nH]cnc2n(CC)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.0,5.404284954071045
Cn1c(=O)c2[nH]c(CC3CC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45098039215686275,5.412779331207275
Cn1c(=O)c2c(nc(N)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,5.444518566131592
Cn1c(=O)c2[nH]c(CC#N)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.52,5.445484161376953
Cn1c(=O)c2[nH]c(CC3CCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,5.466252326965332
Cn1c(=O)n(CC(=O)O)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45098039215686275,5.467823028564453
CC(C)n1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5,5.63399076461792
Cn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.41935483870967744,5.636635780334473
Cn1c(=O)c2[nH]c(CCC(=O)O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5918367346938775,5.696736812591553
Cn1c(=O)c2[nH]c(O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6666666666666666,5.716638565063477
Cn1c(=O)c2[nH]c(CCCO)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45098039215686275,5.720719814300537
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45614035087719296,5.779053211212158
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5652173913043478,5.793618202209473
CN(C)C(=O)Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,5.842006683349609
Cn1c(=O)c2[nH]c(-c3ccc(O)cc3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5652173913043478,5.853816509246826
CCCn1c(=O)c2[nH]c(C)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.58,5.867367267608643
CCCCCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5660377358490566,5.89550256729126
Cn1c(=O)c2[nH]c(=S)[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.42857142857142855,5.926237106323242
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.3684210526315789,5.9602370262146
COCCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5769230769230769,6.000376224517822
Cn1c(=O)c2[nH]cnc2n(CC#N)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46938775510204084,6.016477584838867
CC(=O)Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.625,6.023228168487549
Cn1c(=O)c2[nH]c(CN3CCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6122448979591837,6.0422282218933105
Cn1c(=O)c2[nH]c(CCCCl)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.045982837677002
C=CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.625,6.050936222076416
Cn1c(=O)c2[nH]c(CN3CCOCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.41935483870967744,6.080273151397705
Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,6.095514297485352
Cn1c(=O)c2[nH]c(C3CCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.100722789764404
Cn1c(=O)c2[nH]c(C3CCCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4,6.115021705627441
CCn1c(=O)[nH]c2[nH]cnc2c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.3333333333333333,6.1233344078063965
Cn1c(=O)n(C2CC2)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4406779661016949,6.1336445808410645
Cn1c(=O)c2c(nc(I)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.41935483870967744,6.147105693817139
CN(C)CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.33962264150943394,6.160427570343018
Cn1c(=O)n(CC2CCCCC2)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.1650919914245605
CC(C)Cn1c(=O)[nH]c2[nH]cnc2c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45098039215686275,6.1775665283203125
Cn1c(=O)c2[nH]c(CCC(C)(C)C)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,6.1841721534729
Cn1c(=O)c2[nH]c(CNc3ccccc3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.48333333333333334,6.232308387756348
CNC(=O)Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.3333333333333333,6.2630228996276855
Cn1c(=O)c2[nH]cnc2n(CC(=O)O)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4406779661016949,6.266729831695557
CN1C(=O)c2ncn(C)c2C1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.40298507462686567,6.269477367401123
Cn1c(=O)c2c(nc(Cl)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,6.305069923400879
Cn1c(=O)[nH]c2c(ncn2C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5918367346938775,6.313333034515381
Cn1c(=O)n(CCO)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.34,6.327817440032959
Cn1c(=O)n(CCC#N)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45098039215686275,6.3333964347839355
Cn1c(=O)c2[nH]cnc2n(CCO)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4,6.345576763153076
CCCn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.37658166885376
CN1C(=O)Nc2[nH]cnc2N(C)C1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.58,6.3889546394348145
Cn1c(=O)c2[nH]c(CO)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.3995466232299805
Cn1c(=O)c2[nH]c(CC(=O)O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.39285714285714285,6.423634052276611
Cn1c(=O)n(CCC(=O)O)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.40384615384615385,6.448389530181885
Cn1c(=O)c2[nH]c(I)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5306122448979592,6.4793782234191895
Cn1c(=O)c2[nH]c(C(F)(F)F)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.48148148148148145,6.4861578941345215
Cn1c(=O)c2[nH]c(-c3ccc[nH]3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5576923076923077,6.488085746765137
Cn1c(=O)c2[nH]c(CCC(N)=O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5652173913043478,6.5188798904418945
CSc1nc2c([nH]c(=O)n2C)c(=O)n1C,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.49056603773584906,6.5208964347839355
Cc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.49122807017543857,6.620275020599365
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45614035087719296,6.623906135559082
CC(C)=CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.41509433962264153,6.629030704498291
CCn1c(=O)c2nc[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.44,6.642660140991211
Cn1c(=O)c2[nH]cnc2n(C2CC2)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4716981132075472,6.643704414367676
Cn1c(=O)c2[nH]c(CCCC(=O)O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,6.6476731300354
CCCn1c(=O)c2[nH]cnc2n(CC)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46,6.662949085235596
Cn1c(=O)c2c(nc(C3CC3)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.669147491455078
Cn1c(=O)n(CCCC(=O)O)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.43333333333333335,6.689110279083252
Cn1c(=O)c2ncn(C)c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.49056603773584906,6.698244571685791
Cn1c(=O)c2[nH]c(Cc3cccs3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.40350877192982454,6.698729515075684
COCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5272727272727272,6.729317665100098
Cn1c(=O)c2[nH]c(Cc3ccc(O)cc3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46938775510204084,6.742147445678711
Cn1c(=O)[nH]c(=O)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4426229508196721,6.760124206542969
Cn1c(=O)c2c(ccn2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6521739130434783,6.780107021331787
Cn1c(=O)c2[nH]c(CCCl)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4090909090909091,6.7817277908325195
Cn1c(=O)c2[nH]cnc2n(C2CCCC2)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4,6.788066387176514
CCCCCCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4117647058823529,6.788336753845215
Cn1c(=O)c2c(nc(C(F)(F)F)n2C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5,6.799253463745117
COc1nc2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5370370370370371,6.816864967346191
CN1C(=O)c2nc[nH]c2C1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5454545454545454,6.82087516784668
Cn1c(=O)c2[nH]c(-c3cccc(O)c3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.39655172413793105,6.825401782989502
CCC(C)n1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.42,6.826989650726318
Cn1c(=O)c2[nH]c(Cn3ccnc3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.3829787234042553,6.831322193145752
Cn1c(=O)c2sc(N)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.42857142857142855,6.839244842529297
Cn1c(=O)c2[nH]c(CCCCO)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.625,6.840793132781982
CC(C)=CCn1c(=O)n(C)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4426229508196721,6.855501174926758
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46938775510204084,6.857489585876465
COc1ccc(Cn2c(=O)c3[nH]cnc3n(C)c2=O)cc1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4482758620689655,6.885246753692627
Cn1c(=O)c2scnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,6.8913421630859375
CCSCCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5652173913043478,6.895818710327148
CNc1nc2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,,6.898462772369385
CC(C)CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46875,6.9173126220703125
Cn1c(=O)c2[nH]c(-c3cccnc3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5555555555555556,6.9217987060546875
C#CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5769230769230769,6.925116539001465
CCN(CC)CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.42,6.940328121185303
Cn1c(=O)c2[nH]c(CCCBr)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,6.943873405456543
Cn1c(=O)n(CC(C)(C)C)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4426229508196721,6.948337078094482
Cn1c(=O)c2[nH]c(/C=C/C(N)=O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6170212765957447,6.9617180824279785
CN(C)CCCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5263157894736842,6.9640655517578125
Cn1c(=O)c2[nH]cnc2n(C2CCCCC2)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6976744186046512,6.970418453216553
CCCn1c(=O)[nH]c2[nH]cnc2c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,6.978879451751709
Cn1c(=O)c2c(ncn2C2CC2)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6,6.98105001449585
Cn1c(=O)c2[nH]c(C3CCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.45614035087719296,7.005630016326904
Cn1c(=O)n(CCC2CCCCC2)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5555555555555556,7.037678241729736
CCOC(=O)CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5087719298245614,7.0395827293396
Cn1c(=O)c2[nH]c(CC(N)=O)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.32142857142857145,7.052520275115967
CCN(CC)C(=O)Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4716981132075472,7.06259298324585
CN(C)CCn1c(=O)n(C)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,,7.0750017166137695
Cn1c(=O)c2c(ncn2C(C)(C)C)n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4727272727272727,7.089850425720215
Cn1c(=O)n(CC(O)CO)c(=O)c2[nH]cnc21,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.4603174603174603,7.102550029754639
Cn1c(=O)c2[nH]c(CC3CCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5263157894736842,7.163522243499756
CN(C)S(=O)(=O)n1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.48148148148148145,7.172654151916504
CN(C)C(=O)CCn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5084745762711864,7.193348407745361
Cn1c(=O)c2[nH]cnc2n(C2CCC2)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.5882352941176471,7.3153300285339355
Cn1c(=O)c2[nH]c(CNC3CCCCC3)nc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.46296296296296297,7.346166610717773
